City,Date,High,Low,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth 
Seattle,6/11/2012,74,50,62,1.9,3,0,T,0,0
Seattle,6/12/2012,65,55,60,-0.3,5,0,0.03,0,0
Seattle,6/13/2012,61,52,56.5,-3.9,8,0,0,0,0
Seattle,6/14/2012,63,50,56.5,-4.1,8,0,0,0,0
Seattle,6/15/2012,72,49,60.5,-0.2,4,0,0,0,0
Seattle,6/16/2012,70,59,64.5,3.6,0,0,T,0,0
Seattle,6/17/2012,66,53,59.5,-1.5,5,0,0,0,0
Seattle,6/18/2012,63,50,56.5,-4.7,8,0,0.12,0,0
Seattle,6/19/2012,67,50,58.5,-2.9,6,0,0.04,0,0
Seattle,6/20/2012,76,50,63,1.5,2,0,0,0,0
Seattle,6/21/2012,75,53,64,2.3,1,0,0,0,0
Seattle,6/22/2012,57,53,55,-6.9,10,0,0.62,0,0
Seattle,6/23/2012,60,49,54.5,-7.6,10,0,0.34,0,0
Seattle,6/24/2012,67,49,58,-4.2,7,0,0,0,0
Seattle,6/25/2012,67,52,59.5,-2.9,5,0,0.02,0,0
Seattle,6/26/2012,65,51,58,-4.6,7,0,T,0,0
Seattle,6/27/2012,73,48,60.5,-2.3,4,0,0,0,0
Seattle,6/28/2012,72,53,62.5,-0.5,2,0,T,0,0
Seattle,6/29/2012,71,59,65,1.8,0,0,0.01,0,0
Seattle,6/30/2012,68,56,62,-1.3,3,0,0.12,0,0
Seattle,7/1/2012,68,54,61,-2.5,4,0,T,0,0
Seattle,7/2/2012,66,53,59.5,-4.2,5,0,0.08,0,0
Seattle,7/3/2012,65,51,58,-5.9,7,0,0.23,0,0
Seattle,7/4/2012,69,49,59,-5.1,6,0,0,0,0
Seattle,7/5/2012,76,51,63.5,-0.8,1,0,0,0,0
Seattle,7/6/2012,77,52,64.5,0.1,0,0,0,0,0
Seattle,7/7/2012,80,55,67.5,2.9,0,3,0,0,0
Seattle,7/8/2012,83,58,70.5,5.7,0,6,T,0,0
Seattle,7/9/2012,77,55,66,1.1,0,1,0.06,0,0
Seattle,7/10/2012,75,52,63.5,-1.6,1,0,0,0,0
Seattle,7/11/2012,82,56,69,3.7,0,4,0,0,0
Seattle,7/12/2012,78,56,67,1.6,0,2,0,0,0
Seattle,7/13/2012,74,57,65.5,-0.1,0,1,0.02,0,0
Seattle,7/14/2012,77,59,68,2.3,0,3,T,0,0
Seattle,7/15/2012,66,56,61,-4.8,4,0,T,0,0
Seattle,7/16/2012,79,56,67.5,1.5,0,3,0.01,0,0
Seattle,7/17/2012,71,59,65,-1.1,0,0,0,0,0
Seattle,7/18/2012,70,58,64,-2.2,1,0,0,0,0
Seattle,7/19/2012,77,58,67.5,1.2,0,3,0,0,0
Seattle,7/20/2012,67,57,62,-4.4,3,0,0.6,0,0
Seattle,7/21/2012,75,57,66,-0.5,0,1,0,0,0
Seattle,7/22/2012,69,54,61.5,-5.1,3,0,0.04,0,0
Seattle,7/23/2012,66,52,59,-7.6,6,0,T,0,0
Seattle,7/24/2012,74,54,64,-2.7,1,0,0,0,0
Seattle,7/25/2012,80,55,67.5,0.7,0,3,0,0,0
Seattle,7/26/2012,78,55,66.5,-0.3,0,2,0,0,0
Seattle,7/27/2012,66,57,61.5,-5.4,3,0,0,0,0
Seattle,7/28/2012,72,56,64,-2.9,1,0,T,0,0
Seattle,7/29/2012,73,59,66,-0.9,0,1,0,0,0
Seattle,7/30/2012,67,56,61.5,-5.4,3,0,0,0,0
Seattle,7/31/2012,73,57,65,-1.9,0,0,0,0,0
Seattle,8/1/2012,75,56,65.5,-1.4,0,1,0,0,0
Seattle,8/2/2012,74,54,64,-2.9,1,0,0,0,0
Seattle,8/3/2012,81,55,68,1.1,0,3,0,0,0
Seattle,8/4/2012,93,62,77.5,10.6,0,13,0,0,0
Seattle,8/5/2012,93,64,78.5,11.6,0,14,0,0,0
Seattle,8/6/2012,83,60,71.5,4.6,0,7,T,0,0
Seattle,8/7/2012,70,59,64.5,-2.3,0,0,0,0,0
Seattle,8/8/2012,72,59,65.5,-1.3,0,1,0,0,0
Seattle,8/9/2012,76,58,67,0.3,0,2,0,0,0
Seattle,8/10/2012,78,54,66,-0.7,0,1,0,0,0
Seattle,8/11/2012,83,56,69.5,2.9,0,5,0,0,0
Seattle,8/12/2012,87,59,73,6.4,0,8,0,0,0
Seattle,8/13/2012,87,59,73,6.5,0,8,0,0,0
Seattle,8/14/2012,84,57,70.5,4.1,0,6,0,0,0
Seattle,8/15/2012,88,62,75,8.6,0,10,0,0,0
Seattle,8/16/2012,94,65,79.5,13.2,0,15,0,0,0
Seattle,8/17/2012,91,61,76,9.8,0,11,0,0,0
Seattle,8/18/2012,71,58,64.5,-1.6,0,0,0,0,0
Seattle,8/19/2012,74,59,66.5,0.5,0,2,0,0,0
Seattle,8/20/2012,78,59,68.5,2.6,0,4,0,0,0
Seattle,8/21/2012,74,56,65,-0.8,0,0,T,0,0
Seattle,8/22/2012,72,56,64,-1.7,1,0,0,0,0
Seattle,8/23/2012,70,57,63.5,-2.1,1,0,0,0,0
Seattle,8/24/2012,72,50,61,-4.5,4,0,0,0,0
Seattle,8/25/2012,79,53,66,0.6,0,1,0,0,0
Seattle,8/26/2012,70,54,62,-3.3,3,0,0,0,0
Seattle,8/27/2012,75,56,65.5,0.4,0,1,0,0,0
Seattle,8/28/2012,73,54,63.5,-1.5,1,0,0,0,0
Seattle,8/29/2012,73,56,64.5,-0.4,0,0,0,0,0
Seattle,8/30/2012,73,55,64,-0.7,1,0,0,0,0
Seattle,8/31/2012,72,51,61.5,-3.1,3,0,0,0,0
Seattle,9/1/2012,71,51,61,-3.4,4,0,0,0,0
Seattle,9/2/2012,70,50,60,-4.3,5,0,0,0,0
Seattle,9/3/2012,73,55,64,-0.1,1,0,0,0,0
Seattle,9/4/2012,76,52,64,0.1,1,0,0,0,0
Seattle,9/5/2012,79,53,66,2.2,0,1,0,0,0
Seattle,9/6/2012,83,58,70.5,6.9,0,6,0,0,0
Seattle,9/7/2012,90,56,73,9.6,0,8,0,0,0
Seattle,9/8/2012,77,56,66.5,3.3,0,2,0,0,0
Seattle,9/9/2012,66,57,61.5,-1.5,3,0,0.01,0,0
Seattle,9/10/2012,68,53,60.5,-2.3,4,0,0.01,0,0
Seattle,9/11/2012,68,48,58,-4.6,7,0,0,0,0
Seattle,9/12/2012,72,50,61,-1.4,4,0,0,0,0
Seattle,9/13/2012,82,53,67.5,5.4,0,3,0,0,0
Seattle,9/14/2012,79,52,65.5,3.6,0,1,0,0,0
Seattle,9/15/2012,72,52,62,0.3,3,0,0,0,0
Seattle,9/16/2012,76,49,62.5,1.1,2,0,0,0,0
Seattle,9/17/2012,82,53,67.5,6.4,0,3,0,0,0
Seattle,9/18/2012,82,53,67.5,6.6,0,3,0,0,0
Seattle,9/19/2012,75,53,64,3.4,1,0,0,0,0
Seattle,9/20/2012,67,50,58.5,-1.8,6,0,0,0,0
Seattle,9/21/2012,61,55,58,-2.1,7,0,T,0,0
Seattle,9/22/2012,67,53,60,0.2,5,0,0.01,0,0
Seattle,9/23/2012,67,50,58.5,-1,6,0,0,0,0
Seattle,9/24/2012,70,50,60,0.8,5,0,0,0,0
Seattle,9/25/2012,67,52,59.5,0.6,5,0,0,0,0
Seattle,9/26/2012,67,49,58,-0.6,7,0,0,0,0
Seattle,9/27/2012,73,50,61.5,3.2,3,0,0,0,0
Seattle,9/28/2012,77,54,65.5,7.5,0,1,T,0,0
Seattle,9/29/2012,69,54,61.5,3.8,3,0,0,0,0
Seattle,9/30/2012,70,46,58,0.6,7,0,0,0,0
Seattle,10/1/2012,74,48,61,3.9,4,0,0,0,0
Seattle,10/2/2012,64,50,57,0.2,8,0,0,0,0
Seattle,10/3/2012,66,46,56,-0.4,9,0,0,0,0
Seattle,10/4/2012,66,47,56.5,0.4,8,0,0,0,0
Seattle,10/5/2012,71,48,59.5,3.7,5,0,0,0,0
Seattle,10/6/2012,75,46,60.5,5,4,0,0,0,0
Seattle,10/7/2012,75,46,60.5,5.3,4,0,0,0,0
Seattle,10/8/2012,70,46,58,3.1,7,0,0,0,0
Seattle,10/9/2012,61,48,54.5,-0.1,10,0,0,0,0
Seattle,10/10/2012,54,47,50.5,-3.8,14,0,0,0,0
Seattle,10/11/2012,57,45,51,-3,14,0,0,0,0
Seattle,10/12/2012,57,48,52.5,-1.2,12,0,0.08,0,0
Seattle,10/13/2012,60,54,57,3.6,8,0,0.19,0,0
Seattle,10/14/2012,64,56,60,6.8,5,0,0.65,0,0
Seattle,10/15/2012,63,52,57.5,4.6,7,0,0.31,0,0
Seattle,10/16/2012,61,47,54,1.4,11,0,0,0,0
Seattle,10/17/2012,58,43,50.5,-1.8,14,0,0,0,0
Seattle,10/18/2012,64,44,54,1.9,11,0,0.82,0,0
Seattle,10/19/2012,59,49,54,2.2,11,0,0.19,0,0
Seattle,10/20/2012,52,43,47.5,-4,17,0,0.02,0,0
Seattle,10/21/2012,53,40,46.5,-4.8,18,0,0.25,0,0
Seattle,10/22/2012,46,38,42,-9,23,0,0.35,0,0
Seattle,10/23/2012,52,42,47,-3.8,18,0,T,0,0
Seattle,10/24/2012,53,43,48,-2.5,17,0,0.28,0,0
Seattle,10/25/2012,53,44,48.5,-1.8,16,0,0,0,0
Seattle,10/26/2012,52,45,48.5,-1.6,16,0,0.06,0,0
Seattle,10/27/2012,58,49,53.5,3.7,11,0,0.91,0,0
Seattle,10/28/2012,58,50,54,4.4,11,0,0.24,0,0
Seattle,10/29/2012,60,50,55,5.6,10,0,0.43,0,0
Seattle,10/30/2012,59,54,56.5,7.4,8,0,1.36,0,0
Seattle,10/31/2012,60,52,56,7.1,9,0,0.57,0,0
Seattle,11/1/2012,59,51,55,6.3,10,0,0.38,0,0
Seattle,11/2/2012,59,51,55,6.5,10,0,0.22,0,0
Seattle,11/3/2012,60,52,56,7.7,9,0,0.02,0,0
Seattle,11/4/2012,64,55,59.5,11.5,5,0,0.32,0,0
Seattle,11/5/2012,59,46,52.5,4.7,12,0,0.03,0,0
Seattle,11/6/2012,55,44,49.5,1.9,15,0,0.01,0,0
Seattle,11/7/2012,54,39,46.5,-0.9,18,0,T,0,0
Seattle,11/8/2012,50,34,42,-5.1,23,0,T,0,0
Seattle,11/9/2012,48,34,41,-5.9,24,0,T,0,0
Seattle,11/10/2012,46,31,38.5,-8.2,26,0,0,0,0
Seattle,11/11/2012,48,34,41,-5.5,24,0,0.6,0,0
Seattle,11/12/2012,55,43,49,2.8,16,0,0.14,0,0
Seattle,11/13/2012,52,46,49,3,16,0,0.21,0,0
Seattle,11/14/2012,52,41,46.5,0.7,18,0,0.03,0,0
Seattle,11/15/2012,49,37,43,-2.6,22,0,0,0,0
Seattle,11/16/2012,49,36,42.5,-2.8,22,0,0.22,0,0
Seattle,11/17/2012,54,43,48.5,3.4,16,0,0.24,0,0
Seattle,11/18/2012,50,43,46.5,1.6,18,0,0.31,0,0
Seattle,11/19/2012,56,47,51.5,6.9,13,0,2.13,0,0
Seattle,11/20/2012,52,45,48.5,4.1,16,0,0.15,0,0
Seattle,11/21/2012,47,39,43,-1.2,22,0,0.44,0,0
Seattle,11/22/2012,48,37,42.5,-1.5,22,0,T,0,0
Seattle,11/23/2012,49,43,46,2.3,19,0,1.26,0,0
Seattle,11/24/2012,48,39,43.5,0,21,0,T,0,0
Seattle,11/25/2012,47,34,40.5,-2.8,24,0,0,0,0
Seattle,11/26/2012,49,35,42,-1.1,23,0,0,0,0
Seattle,11/27/2012,50,35,42.5,-0.4,22,0,0,0,0
Seattle,11/28/2012,49,36,42.5,-0.2,22,0,0.11,0,0
Seattle,11/29/2012,55,46,50.5,8,14,0,0.06,0,0
Seattle,11/30/2012,59,46,52.5,10.2,12,0,1.4,0,0
Seattle,12/1/2012,56,47,51.5,9.4,13,0,0.16,0,0
Seattle,12/2/2012,47,45,46,4.1,19,0,0.77,0,0
Seattle,12/3/2012,49,45,47,5.3,18,0,0.51,0,0
Seattle,12/4/2012,53,45,49,7.5,16,0,0.56,0,0
Seattle,12/5/2012,48,40,44,2.6,21,0,0.06,0,0
Seattle,12/6/2012,45,43,44,2.8,21,0,0.06,0,0
Seattle,12/7/2012,46,38,42,0.9,23,0,0.04,0,0
Seattle,12/8/2012,44,38,41,0.1,24,0,0,0,0
Seattle,12/9/2012,44,37,40.5,-0.3,24,0,0.06,0,0
Seattle,12/10/2012,45,42,43.5,2.8,21,0,0.02,0,0
Seattle,12/11/2012,46,42,44,3.4,21,0,0.12,0,0
Seattle,12/12/2012,44,40,42,1.5,23,0,0.32,0,0
Seattle,12/13/2012,45,38,41.5,1.1,23,0,0.09,0,0
Seattle,12/14/2012,43,34,38.5,-1.8,26,0,0.31,0,0
Seattle,12/15/2012,40,33,36.5,-3.8,28,0,0.21,T,0
Seattle,12/16/2012,44,38,41,0.8,24,0,0.89,T,0
Seattle,12/17/2012,47,35,41,0.8,24,0,0.08,0,0
Seattle,12/18/2012,39,33,36,-4.2,29,0,0.13,0.6,1
Seattle,12/19/2012,47,35,41,0.9,24,0,0.54,T,0
Seattle,12/20/2012,45,33,39,-1.1,26,0,0.52,0,0
Seattle,12/21/2012,47,29,38,-2.1,27,0,0.07,0,0
Seattle,12/22/2012,47,39,43,2.8,22,0,0.13,0,0
Seattle,12/23/2012,45,38,41.5,1.3,23,0,0.26,0,0
Seattle,12/24/2012,42,37,39.5,-0.7,25,0,0.01,0,0
Seattle,12/25/2012,42,37,39.5,-0.8,25,0,0.53,T,0
Seattle,12/26/2012,44,38,41,0.7,24,0,0.18,0,0
Seattle,12/27/2012,46,38,42,1.6,23,0,0.16,0,0
Seattle,12/28/2012,47,39,43,2.5,22,0,T,0,0
Seattle,12/29/2012,41,38,39.5,-1,25,0,0.06,0,0
Seattle,12/30/2012,40,32,36,-4.6,29,0,0,0,0
Seattle,12/31/2012,38,30,34,-6.7,31,0,0,0,0
Seattle,1/1/2013,41,27,34,-6.8,31,0,0,0,0
Seattle,1/2/2013,43,30,36.5,-4.4,28,0,0,0,0
Seattle,1/3/2013,44,29,36.5,-4.5,28,0,0.16,0,0
Seattle,1/4/2013,50,36,43,1.9,22,0,0.1,0,0
Seattle,1/5/2013,44,40,42,0.8,23,0,0.12,0,0
Seattle,1/6/2013,45,37,41,-0.3,24,0,0.08,0,0
Seattle,1/7/2013,50,40,45,3.6,20,0,0.09,0,0
Seattle,1/8/2013,53,42,47.5,6,17,0,0.64,0,0
Seattle,1/9/2013,50,35,42.5,0.9,22,0,1.51,0,0
Seattle,1/10/2013,38,31,34.5,-7.2,30,0,0.01,T,0
Seattle,1/11/2013,37,27,32,-9.8,33,0,0,0,0
Seattle,1/12/2013,37,25,31,-10.9,34,0,0,0,0
Seattle,1/13/2013,36,24,30,-12,35,0,0,0,0
Seattle,1/14/2013,38,28,33,-9,32,0,0,0,0
Seattle,1/15/2013,44,31,37.5,-4.6,27,0,0,0,0
