City,Date,High,Low,Precipitation
New York,3/5/2015,40,19,0.76
New York,3/6/2015,27,12,0
New York,3/7/2015,38,18,0
New York,3/8/2015,49,37,0
New York,3/9/2015,54,40,0.01
New York,3/10/2015,53,39,0.46
New York,3/11/2015,59,44,0.01
New York,3/12/2015,47,36,0
New York,3/13/2015,43,31,0
New York,3/14/2015,51,40,0.81
New York,3/15/2015,44,36,0
New York,3/16/2015,52,35,0
New York,3/17/2015,57,34,0.02
New York,3/18/2015,39,29,0
New York,3/19/2015,43,29,0
New York,3/20/2015,38,29,0.4
New York,3/21/2015,47,29,0
New York,3/22/2015,43,28,0
New York,3/23/2015,38,23,0
New York,3/24/2015,45,26,0
New York,3/25/2015,49,34,0.05
New York,3/26/2015,62,42,0.32
New York,3/27/2015,46,39,0.27
New York,3/28/2015,40,26,0
New York,3/29/2015,46,25,0
New York,3/30/2015,54,36,0
New York,3/31/2015,47,35,0.17
New York,4/1/2015,51,32,0
New York,4/2/2015,67,41,0
New York,4/3/2015,64,59,0.04
New York,4/4/2015,60,42,0.01
New York,4/5/2015,61,42,0
New York,4/6/2015,63,42,0
New York,4/7/2015,62,42,0.15
New York,4/8/2015,45,37,0
New York,4/9/2015,43,37,0
New York,4/10/2015,56,39,0.17
New York,4/11/2015,57,44,0
New York,4/12/2015,66,43,0
New York,4/13/2015,68,50,0
New York,4/14/2015,65,55,0.01
New York,4/15/2015,72,51,0
New York,4/16/2015,64,52,0
New York,4/17/2015,71,55,0.08
New York,4/18/2015,80,59,0
New York,4/19/2015,64,48,0
New York,4/20/2015,57,46,1.37
New York,4/21/2015,65,52,0.2
New York,4/22/2015,69,48,0.05
New York,4/23/2015,52,41,0
New York,4/24/2015,52,39,0
New York,4/25/2015,62,38,0
New York,4/26/2015,64,46,0
New York,4/27/2015,62,49,0
New York,4/28/2015,71,50,0
New York,4/29/2015,78,50,0
New York,4/30/2015,67,48,0
New York,5/1/2015,63,49,0
New York,5/2/2015,74,48,0
New York,5/3/2015,80,51,0
New York,5/4/2015,85,57,0
New York,5/5/2015,85,66,0
New York,5/6/2015,73,59,0
New York,5/7/2015,80,56,0
New York,5/8/2015,82,56,0
New York,5/9/2015,70,57,0
New York,5/10/2015,83,61,0
New York,5/11/2015,84,70,0
New York,5/12/2015,86,64,0
New York,5/13/2015,70,53,0
New York,5/14/2015,73,50,0
New York,5/15/2015,75,55,0
New York,5/16/2015,75,57,0.3
New York,5/17/2015,83,64,0.02
New York,5/18/2015,75,60,0
New York,5/19/2015,80,59,0
New York,5/20/2015,67,54,0
New York,5/21/2015,62,52,0
New York,5/22/2015,74,55,0
New York,5/23/2015,70,49,0
New York,5/24/2015,81,56,0
New York,5/25/2015,85,64,0
New York,5/26/2015,88,67,0
New York,5/27/2015,85,70,0.08
New York,5/28/2015,85,70,0
New York,5/29/2015,85,65,0
New York,5/30/2015,85,67,0
New York,5/31/2015,87,57,1.46
New York,6/1/2015,58,51,0.72
New York,6/2/2015,55,50,0.37
New York,6/3/2015,70,52,0
New York,6/4/2015,65,54,0
New York,6/5/2015,70,55,0.13
New York,6/6/2015,76,60,0.19
New York,6/7/2015,74,55,0
New York,6/8/2015,79,63,0.06
New York,6/9/2015,83,68,0.01
New York,6/10/2015,82,65,0
New York,6/11/2015,89,72,0
New York,6/12/2015,88,73,0
New York,6/13/2015,86,72,0
New York,6/14/2015,88,66,0.36
New York,6/15/2015,83,64,0.57
New York,6/16/2015,79,65,0.27
New York,6/17/2015,82,66,0
New York,6/18/2015,71,64,0
New York,6/19/2015,87,68,0
New York,6/20/2015,75,64,0
New York,6/21/2015,88,71,0.64
New York,6/22/2015,87,70,0
New York,6/23/2015,90,75,0.02
New York,6/24/2015,84,68,0
New York,6/25/2015,83,65,0
New York,6/26/2015,81,69,0
New York,6/27/2015,71,58,1.12
New York,6/28/2015,73,62,0.29
New York,6/29/2015,76,63,0
New York,6/30/2015,82,68,0.04
New York,7/1/2015,82,69,0.39
New York,7/2/2015,80,69,0
New York,7/3/2015,82,66,0
New York,7/4/2015,75,69,0
New York,7/5/2015,83,68,0
New York,7/6/2015,83,72,0
New York,7/7/2015,88,75,0.12
New York,7/8/2015,88,77,0
New York,7/9/2015,79,68,0.3
New York,7/10/2015,84,72,0
New York,7/11/2015,88,69,0
New York,7/12/2015,89,72,0
New York,7/13/2015,88,73,0
New York,7/14/2015,82,73,0.42
New York,7/15/2015,81,72,0.12
New York,7/16/2015,80,64,0
New York,7/17/2015,81,67,0
New York,7/18/2015,85,71,0.32
New York,7/19/2015,93,78,0
New York,7/20/2015,94,82,0
New York,7/21/2015,89,74,0
New York,7/22/2015,85,69,0
New York,7/23/2015,86,68,0
New York,7/24/2015,87,70,0
New York,7/25/2015,88,69,0
New York,7/26/2015,90,74,0
New York,7/27/2015,86,71,0.36
New York,7/28/2015,95,75,0
New York,7/29/2015,96,78,0
New York,7/30/2015,87,76,1.95
New York,7/31/2015,89,72,0
New York,8/1/2015,89,75,0
New York,8/2/2015,89,71,0
New York,8/3/2015,90,75,0
New York,8/4/2015,89,69,0.43
New York,8/5/2015,87,72,0
New York,8/6/2015,83,67,0
New York,8/7/2015,84,69,0
New York,8/8/2015,82,68,0
New York,8/9/2015,85,68,0
New York,8/10/2015,84,70,0
New York,8/11/2015,81,71,1.17
New York,8/12/2015,85,71,0
New York,8/13/2015,83,67,0
New York,8/14/2015,88,67,0
New York,8/15/2015,92,73,0
New York,8/16/2015,93,76,0
New York,8/17/2015,95,78,0
New York,8/18/2015,90,73,0.29
New York,8/19/2015,87,77,0
New York,8/20/2015,86,77,0.01
New York,8/21/2015,87,71,0.32
New York,8/22/2015,86,69,0
New York,8/23/2015,85,70,0
New York,8/24/2015,87,73,0
New York,8/25/2015,90,73,0
New York,8/26/2015,85,67,0
New York,8/27/2015,82,67,0
New York,8/28/2015,82,63,0
New York,8/29/2015,87,67,0
New York,8/30/2015,90,72,0.13
New York,8/31/2015,91,76,0
New York,9/1/2015,90,76,0
New York,9/2/2015,91,74,0
New York,9/3/2015,93,74,0
New York,9/4/2015,85,72,0
New York,9/5/2015,83,67,0
New York,9/6/2015,87,65,0
New York,9/7/2015,92,70,0
New York,9/8/2015,97,76,0
New York,9/9/2015,90,76,0
New York,9/10/2015,79,70,1.58
New York,9/11/2015,81,66,0
New York,9/12/2015,79,69,0.29
New York,9/13/2015,80,62,0.04
New York,9/14/2015,77,59,0
New York,9/15/2015,84,62,0
New York,9/16/2015,88,66,0
New York,9/17/2015,89,68,0
New York,9/18/2015,87,68,0
New York,9/19/2015,83,68,0
New York,9/20/2015,79,64,0
New York,9/21/2015,73,59,0
New York,9/22/2015,71,62,0
New York,9/23/2015,80,59,0
New York,9/24/2015,82,60,0
New York,9/25/2015,76,63,0
New York,9/26/2015,72,61,0
New York,9/27/2015,71,56,0
New York,9/28/2015,78,65,0
New York,9/29/2015,83,72,0.11
New York,9/30/2015,79,59,1.26
New York,10/1/2015,64,56,0.09
New York,10/2/2015,57,48,1.08
New York,10/3/2015,55,49,0.35
New York,10/4/2015,63,53,0
New York,10/5/2015,67,52,0
New York,10/6/2015,73,52,0
New York,10/7/2015,73,58,0
New York,10/8/2015,72,59,0
New York,10/9/2015,78,61,0.89
New York,10/10/2015,65,50,0
New York,10/11/2015,69,53,0
New York,10/12/2015,77,56,0
New York,10/13/2015,72,61,0.01
New York,10/14/2015,69,57,0
New York,10/15/2015,64,51,0
New York,10/16/2015,64,53,0
New York,10/17/2015,56,42,0
New York,10/18/2015,50,38,0
New York,10/19/2015,53,35,0
New York,10/20/2015,70,48,0
New York,10/21/2015,76,57,0
New York,10/22/2015,75,58,0
New York,10/23/2015,65,45,0
New York,10/24/2015,57,40,0
New York,10/25/2015,68,48,0.05
New York,10/26/2015,58,46,0
New York,10/27/2015,59,45,0
New York,10/28/2015,69,53,1.4
New York,10/29/2015,73,57,0.04
New York,10/30/2015,61,48,0
New York,10/31/2015,56,42,0
Los Angeles,10/1/2010,90,71,0
Los Angeles,10/2/2010,90,68,0
Los Angeles,10/3/2010,80,66,0
Los Angeles,10/4/2010,68,61,0.1
Los Angeles,10/5/2010,71,62,0
Los Angeles,10/6/2010,70,62,0.3
Los Angeles,10/7/2010,75,62,0
Los Angeles,10/8/2010,81,59,0
Los Angeles,10/9/2010,88,62,0
Los Angeles,10/10/2010,93,63,0
Los Angeles,10/11/2010,88,67,0
Los Angeles,10/12/2010,82,66,0
Los Angeles,10/13/2010,80,65,0
Los Angeles,10/14/2010,77,66,0
Los Angeles,10/15/2010,74,67,0
Los Angeles,10/16/2010,71,67,0
Los Angeles,10/17/2010,69,65,0.01
Los Angeles,10/18/2010,71,65,0
Los Angeles,10/19/2010,74,64,0.04
Los Angeles,10/20/2010,69,65,0.06
Los Angeles,10/21/2010,70,65,0
Los Angeles,10/22/2010,69,60,0.02
Los Angeles,10/23/2010,70,60,0
Los Angeles,10/24/2010,71,57,0.12
Los Angeles,10/25/2010,74,61,0.08
Los Angeles,10/26/2010,72,56,0
Los Angeles,10/27/2010,82,55,0
Los Angeles,10/28/2010,84,58,0
Los Angeles,10/29/2010,79,55,0
Los Angeles,10/30/2010,68,56,0.21
Los Angeles,10/31/2010,68,54,0
Los Angeles,11/1/2010,84,54,0
Los Angeles,11/2/2010,90,58,0
Los Angeles,11/3/2010,97,63,0
Los Angeles,11/4/2010,96,65,0
Los Angeles,11/5/2010,88,65,0
Los Angeles,11/6/2010,74,59,0
Los Angeles,11/7/2010,69,57,0
Los Angeles,11/8/2010,68,55,0.16
Los Angeles,11/9/2010,68,49,0
Los Angeles,11/10/2010,66,48,0
Los Angeles,11/11/2010,74,50,0
Los Angeles,11/12/2010,76,47,0
Los Angeles,11/13/2010,81,51,0
Los Angeles,11/14/2010,78,52,0
Los Angeles,11/15/2010,76,53,0
Los Angeles,11/16/2010,70,51,0
Los Angeles,11/17/2010,71,54,0
Los Angeles,11/18/2010,69,50,0
Los Angeles,11/19/2010,62,57,0.01
Los Angeles,11/20/2010,64,50,0.03
Los Angeles,11/21/2010,61,49,0.21
Los Angeles,11/22/2010,61,45,0
Los Angeles,11/23/2010,61,48,0
Los Angeles,11/24/2010,60,47,0
Los Angeles,11/25/2010,63,42,0
Los Angeles,11/26/2010,68,44,0
Los Angeles,11/27/2010,62,41,0.12
Los Angeles,11/28/2010,58,44,0
Los Angeles,11/29/2010,63,43,0
Los Angeles,11/30/2010,67,39,0
Los Angeles,12/1/2010,73,48,0
Los Angeles,12/2/2010,74,47,0
Los Angeles,12/3/2010,71,48,0
Los Angeles,12/4/2010,64,50,0
Los Angeles,12/5/2010,68,50,0.29
Los Angeles,12/6/2010,68,51,0.03
Los Angeles,12/7/2010,77,48,0
Los Angeles,12/8/2010,73,49,0
Los Angeles,12/9/2010,69,49,0
Los Angeles,12/10/2010,73,51,0
Los Angeles,12/11/2010,78,51,0
Los Angeles,12/12/2010,85,58,0
Los Angeles,12/13/2010,80,52,0
Los Angeles,12/14/2010,60,51,0
Los Angeles,12/15/2010,61,54,0
Los Angeles,12/16/2010,63,53,0.03
Los Angeles,12/17/2010,57,53,0.27
Los Angeles,12/18/2010,61,57,1.19
Los Angeles,12/19/2010,63,57,2.8
Los Angeles,12/20/2010,61,54,1.32
Los Angeles,12/21/2010,58,53,0.89
Los Angeles,12/22/2010,61,52,1.7
Los Angeles,12/23/2010,62,50,0
Los Angeles,12/24/2010,68,47,0
Los Angeles,12/25/2010,62,47,0.63
Los Angeles,12/26/2010,63,48,0.27
Los Angeles,12/27/2010,67,43,0
Los Angeles,12/28/2010,66,45,0
Los Angeles,12/29/2010,57,49,0.81
Los Angeles,12/30/2010,55,45,0
Los Angeles,12/31/2010,57,37,0
Los Angeles,1/1/2011,59,45,0
Los Angeles,1/2/2011,52,45,0.47
Los Angeles,1/3/2011,57,44,0.11
Los Angeles,1/4/2011,64,43,0
Los Angeles,1/5/2011,67,46,0
Los Angeles,1/6/2011,70,51,0
Los Angeles,1/7/2011,63,49,0
Los Angeles,1/8/2011,60,51,0
Los Angeles,1/9/2011,60,48,0
Los Angeles,1/10/2011,63,45,0
Los Angeles,1/11/2011,64,50,0
Los Angeles,1/12/2011,72,48,0
Los Angeles,1/13/2011,75,52,0
Los Angeles,1/14/2011,80,51,0
Los Angeles,1/15/2011,82,51,0
Los Angeles,1/16/2011,81,52,0
Los Angeles,1/17/2011,84,55,0
Los Angeles,1/18/2011,82,60,0
Los Angeles,1/19/2011,70,53,0
Los Angeles,1/20/2011,77,50,0
Los Angeles,1/21/2011,75,49,0
Los Angeles,1/22/2011,71,48,0
Los Angeles,1/23/2011,77,48,0
Los Angeles,1/24/2011,75,47,0
Los Angeles,1/25/2011,76,49,0
Los Angeles,1/26/2011,77,48,0
Los Angeles,1/27/2011,75,47,0
Los Angeles,1/28/2011,74,49,0
Los Angeles,1/29/2011,67,45,0
Los Angeles,1/30/2011,58,49,0.21
Los Angeles,1/31/2011,65,45,0
Los Angeles,2/1/2011,63,49,0
Los Angeles,2/2/2011,64,41,0
Los Angeles,2/3/2011,62,39,0
Los Angeles,2/4/2011,66,43,0
Los Angeles,2/5/2011,67,45,0
Los Angeles,2/6/2011,76,49,0
Los Angeles,2/7/2011,79,51,0
Los Angeles,2/8/2011,67,53,0
Los Angeles,2/9/2011,70,48,0
Los Angeles,2/10/2011,69,44,0
Los Angeles,2/11/2011,75,47,0
Los Angeles,2/12/2011,80,52,0
Los Angeles,2/13/2011,71,50,0
Los Angeles,2/14/2011,65,49,0
Los Angeles,2/15/2011,64,54,0
Los Angeles,2/16/2011,62,48,0.65
Los Angeles,2/17/2011,60,43,0
Los Angeles,2/18/2011,62,50,0.53
Los Angeles,2/19/2011,58,45,0.91
Los Angeles,2/20/2011,59,41,0
Los Angeles,2/21/2011,60,44,0
Los Angeles,2/22/2011,62,43,0
Los Angeles,2/23/2011,61,45,0
Los Angeles,2/24/2011,60,44,0
Los Angeles,2/25/2011,57,50,0.97
Los Angeles,2/26/2011,56,43,0.23
Los Angeles,2/27/2011,58,42,0
Los Angeles,2/28/2011,66,41,0
Los Angeles,3/1/2011,63,43,0
Los Angeles,3/2/2011,65,47,0.15
Los Angeles,3/3/2011,67,52,0.01
Los Angeles,3/4/2011,75,52,0
Los Angeles,3/5/2011,79,53,0
Los Angeles,3/6/2011,63,51,0
Los Angeles,3/7/2011,67,54,0
Los Angeles,3/8/2011,70,52,0
Los Angeles,3/9/2011,85,53,0
Los Angeles,3/10/2011,80,53,0
Los Angeles,3/11/2011,71,52,0
Los Angeles,3/12/2011,66,51,0
Los Angeles,3/13/2011,68,50,0
Los Angeles,3/14/2011,72,51,0
Los Angeles,3/15/2011,76,56,0
Los Angeles,3/16/2011,70,54,0
Los Angeles,3/17/2011,71,54,0
Los Angeles,3/18/2011,68,51,0
Los Angeles,3/19/2011,60,52,0.03
Los Angeles,3/20/2011,56,50,2.42
Los Angeles,3/21/2011,58,48,0.16
Los Angeles,3/22/2011,61,47,0
Los Angeles,3/23/2011,62,46,0.39
Los Angeles,3/24/2011,62,44,0.15
Los Angeles,3/25/2011,62,50,0.46
Los Angeles,3/26/2011,59,49,0
Los Angeles,3/27/2011,64,53,0.19
Los Angeles,3/28/2011,67,50,0
Los Angeles,3/29/2011,71,50,0
Los Angeles,3/30/2011,81,53,0
Los Angeles,3/31/2011,92,58,0
Los Angeles,4/1/2011,89,61,0
Los Angeles,4/2/2011,69,59,0
Los Angeles,4/3/2011,67,57,0
Los Angeles,4/4/2011,79,54,0
Los Angeles,4/5/2011,72,55,0
Los Angeles,4/6/2011,71,57,0
Los Angeles,4/7/2011,64,50,0
Los Angeles,4/8/2011,58,45,0
Los Angeles,4/9/2011,61,45,0
Los Angeles,4/10/2011,68,51,0
Los Angeles,4/11/2011,71,51,0
Los Angeles,4/12/2011,71,54,0
Los Angeles,4/13/2011,64,54,0
Los Angeles,4/14/2011,76,52,0
Los Angeles,4/15/2011,85,57,0
Los Angeles,4/16/2011,91,63,0
Los Angeles,4/17/2011,77,61,0
Los Angeles,4/18/2011,67,57,0
Los Angeles,4/19/2011,70,56,0
Los Angeles,4/20/2011,69,56,0
Los Angeles,4/21/2011,68,56,0
Los Angeles,4/22/2011,69,57,0
Los Angeles,4/23/2011,69,57,0
Los Angeles,4/24/2011,67,58,0
Los Angeles,4/25/2011,70,55,0
Los Angeles,4/26/2011,77,57,0
Los Angeles,4/27/2011,85,58,0
Los Angeles,4/28/2011,79,58,0
Los Angeles,4/29/2011,74,57,0
Los Angeles,4/30/2011,80,55,0
Los Angeles,5/1/2011,83,58,0
Los Angeles,5/2/2011,87,59,0
Los Angeles,5/3/2011,93,62,0
Los Angeles,5/4/2011,91,62,0
Los Angeles,5/5/2011,84,57,0
Los Angeles,5/6/2011,75,57,0
Los Angeles,5/7/2011,70,58,0
Los Angeles,5/8/2011,67,55,0
Los Angeles,5/9/2011,69,55,0.03
Los Angeles,5/10/2011,69,53,0
Los Angeles,5/11/2011,73,56,0
Los Angeles,5/12/2011,76,56,0
Los Angeles,5/13/2011,74,58,0
Los Angeles,5/14/2011,67,57,0
Los Angeles,5/15/2011,66,53,0.07
Los Angeles,5/16/2011,65,51,0
Los Angeles,5/17/2011,66,51,0.18
Los Angeles,5/18/2011,67,53,0.17
Los Angeles,5/19/2011,70,56,0
Los Angeles,5/20/2011,72,54,0
Los Angeles,5/21/2011,73,55,0
Los Angeles,5/22/2011,70,58,0
Los Angeles,5/23/2011,68,56,0
Los Angeles,5/24/2011,71,53,0
Los Angeles,5/25/2011,75,56,0
Los Angeles,5/26/2011,73,57,0
Los Angeles,5/27/2011,75,57,0
Los Angeles,5/28/2011,73,57,0
Los Angeles,5/29/2011,73,56,0
Los Angeles,5/30/2011,76,56,0
Los Angeles,5/31/2011,72,54,0
Los Angeles,6/1/2011,69,54,0
Los Angeles,6/2/2011,74,55,0
Los Angeles,6/3/2011,77,56,0
Los Angeles,6/4/2011,71,57,0
Los Angeles,6/5/2011,74,56,0
Los Angeles,6/6/2011,71,57,0
Los Angeles,6/7/2011,74,57,0
Los Angeles,6/8/2011,70,59,0
Los Angeles,6/9/2011,69,58,0
Los Angeles,6/10/2011,69,59,0
Los Angeles,6/11/2011,69,59,0
Los Angeles,6/12/2011,71,59,0
Los Angeles,6/13/2011,73,59,0
Los Angeles,6/14/2011,76,58,0
Los Angeles,6/15/2011,78,58,0
Los Angeles,6/16/2011,71,61,0
Los Angeles,6/17/2011,72,60,0.01
Los Angeles,6/18/2011,74,60,0
Los Angeles,6/19/2011,69,60,0
Los Angeles,6/20/2011,77,60,0
Los Angeles,6/21/2011,80,60,0
Los Angeles,6/22/2011,77,61,0
Los Angeles,6/23/2011,79,61,0
Los Angeles,6/24/2011,77,62,0
Los Angeles,6/25/2011,77,61,0
Los Angeles,6/26/2011,80,59,0
Los Angeles,6/27/2011,82,60,0
Los Angeles,6/28/2011,78,62,0
Los Angeles,6/29/2011,75,62,0
Los Angeles,6/30/2011,81,60,0
Los Angeles,7/1/2011,85,63,0
Los Angeles,7/2/2011,84,65,0
Los Angeles,7/3/2011,81,63,0
Los Angeles,7/4/2011,88,63,0
Los Angeles,7/5/2011,89,68,0
Los Angeles,7/6/2011,85,68,0
Los Angeles,7/7/2011,88,68,0
Los Angeles,7/8/2011,84,66,0
Los Angeles,7/9/2011,81,65,0
Los Angeles,7/10/2011,79,64,0
Los Angeles,7/11/2011,79,63,0
Los Angeles,7/12/2011,76,64,0
Los Angeles,7/13/2011,76,63,0
Los Angeles,7/14/2011,74,62,0
Los Angeles,7/15/2011,78,62,0
Los Angeles,7/16/2011,77,60,0
Los Angeles,7/17/2011,78,60,0
Los Angeles,7/18/2011,82,62,0
Los Angeles,7/19/2011,86,63,0
Los Angeles,7/20/2011,80,60,0
Los Angeles,7/21/2011,78,61,0
Los Angeles,7/22/2011,78,62,0
Los Angeles,7/23/2011,79,62,0
Los Angeles,7/24/2011,77,60,0
Los Angeles,7/25/2011,84,65,0
Los Angeles,7/26/2011,84,65,0
Los Angeles,7/27/2011,78,66,0
Los Angeles,7/28/2011,79,65,0
Los Angeles,7/29/2011,76,64,0
Los Angeles,7/30/2011,76,63,0
Los Angeles,7/31/2011,82,64,0
Los Angeles,8/1/2011,86,64,0
Los Angeles,8/2/2011,85,65,0
Los Angeles,8/3/2011,85,61,0
Los Angeles,8/4/2011,83,59,0
Los Angeles,8/5/2011,79,60,0
Los Angeles,8/6/2011,80,59,0
Los Angeles,8/7/2011,80,59,0
Los Angeles,8/8/2011,81,61,0
Los Angeles,8/9/2011,80,62,0
Los Angeles,8/10/2011,77,64,0
Los Angeles,8/11/2011,76,63,0
Los Angeles,8/12/2011,76,62,0
Los Angeles,8/13/2011,78,62,0
Los Angeles,8/14/2011,78,63,0
Los Angeles,8/15/2011,82,63,0
Los Angeles,8/16/2011,80,62,0
Los Angeles,8/17/2011,81,61,0
Los Angeles,8/18/2011,82,62,0
Los Angeles,8/19/2011,77,64,0
Los Angeles,8/20/2011,79,63,0
Los Angeles,8/21/2011,79,62,0
Los Angeles,8/22/2011,79,61,0
Los Angeles,8/23/2011,83,63,0
Los Angeles,8/24/2011,82,63,0
Los Angeles,8/25/2011,90,65,0
Los Angeles,8/26/2011,92,69,0
Los Angeles,8/27/2011,93,69,0
Los Angeles,8/28/2011,87,68,0
Los Angeles,8/29/2011,85,66,0
Los Angeles,8/30/2011,79,62,0
Los Angeles,8/31/2011,78,59,0
Los Angeles,9/1/2011,77,59,0
Los Angeles,9/2/2011,76,58,0
Los Angeles,9/3/2011,76,57,0
Los Angeles,9/4/2011,77,59,0
Los Angeles,9/5/2011,88,64,0
Los Angeles,9/6/2011,97,66,0
Los Angeles,9/7/2011,96,70,0
Los Angeles,9/8/2011,92,69,0
Los Angeles,9/9/2011,81,64,0
Los Angeles,9/10/2011,75,63,0
Los Angeles,9/11/2011,78,63,0
Los Angeles,9/12/2011,80,60,0
Los Angeles,9/13/2011,80,63,0
Los Angeles,9/14/2011,77,62,0
Los Angeles,9/15/2011,79,62,0
Los Angeles,9/16/2011,70,64,0
Los Angeles,9/17/2011,74,62,0
Los Angeles,9/18/2011,78,58,0
Los Angeles,9/19/2011,74,60,0
Los Angeles,9/20/2011,78,61,0
Los Angeles,9/21/2011,78,61,0
Los Angeles,9/22/2011,83,60,0
Los Angeles,9/23/2011,79,61,0
Los Angeles,9/24/2011,71,63,0
Los Angeles,9/25/2011,71,61,0
Los Angeles,9/26/2011,75,61,0
Los Angeles,9/27/2011,84,61,0
Los Angeles,9/28/2011,76,64,0
Los Angeles,9/29/2011,79,62,0
Los Angeles,9/30/2011,74,62,0
Los Angeles,10/1/2011,85,60,0
